(
	(1.000000e+02 3.000000e+01)
	(4.950000e+02 3.000000e+01)
	(4.951010e+02 2.999497e+01)
	(4.952020e+02 2.997987e+01)
	(4.953030e+02 2.995472e+01)
	(4.954040e+02 2.991955e+01)
	(4.955051e+02 2.987439e+01)
	(4.956061e+02 2.981929e+01)
	(4.957071e+02 2.975430e+01)
	(4.958081e+02 2.967949e+01)
	(4.959091e+02 2.959493e+01)
	(4.960101e+02 2.950071e+01)
	(4.961111e+02 2.939693e+01)
	(4.962121e+02 2.928368e+01)
	(4.963131e+02 2.916108e+01)
	(4.964141e+02 2.902927e+01)
	(4.965152e+02 2.888835e+01)
	(4.966162e+02 2.873849e+01)
	(4.967172e+02 2.857983e+01)
	(4.968182e+02 2.841254e+01)
	(4.969192e+02 2.823677e+01)
	(4.970202e+02 2.805270e+01)
	(4.971212e+02 2.786053e+01)
	(4.972222e+02 2.766044e+01)
	(4.973232e+02 2.745264e+01)
	(4.974242e+02 2.723734e+01)
	(4.975253e+02 2.701475e+01)
	(4.976263e+02 2.678509e+01)
	(4.977273e+02 2.654861e+01)
	(4.978283e+02 2.630553e+01)
	(4.979293e+02 2.605610e+01)
	(4.980303e+02 2.580057e+01)
	(4.981313e+02 2.553920e+01)
	(4.982323e+02 2.527225e+01)
	(4.983333e+02 2.500000e+01)
	(4.984343e+02 2.472271e+01)
	(4.985354e+02 2.444067e+01)
	(4.986364e+02 2.415415e+01)
	(4.987374e+02 2.386345e+01)
	(4.988384e+02 2.356886e+01)
	(4.989394e+02 2.327068e+01)
	(4.990404e+02 2.296920e+01)
	(4.991414e+02 2.266474e+01)
	(4.992424e+02 2.235759e+01)
	(4.993434e+02 2.204807e+01)
	(4.994444e+02 2.173648e+01)
	(4.995455e+02 2.142315e+01)
	(4.996465e+02 2.110838e+01)
	(4.997475e+02 2.079250e+01)
	(4.998485e+02 2.047582e+01)
	(4.999495e+02 2.015866e+01)
	(5.000505e+02 1.984134e+01)
	(5.001515e+02 1.952418e+01)
	(5.002525e+02 1.920750e+01)
	(5.003535e+02 1.889162e+01)
	(5.004545e+02 1.857685e+01)
	(5.005556e+02 1.826352e+01)
	(5.006566e+02 1.795193e+01)
	(5.007576e+02 1.764241e+01)
	(5.008586e+02 1.733526e+01)
	(5.009596e+02 1.703080e+01)
	(5.010606e+02 1.672932e+01)
	(5.011616e+02 1.643114e+01)
	(5.012626e+02 1.613655e+01)
	(5.013636e+02 1.584585e+01)
	(5.014646e+02 1.555933e+01)
	(5.015657e+02 1.527729e+01)
	(5.016667e+02 1.500000e+01)
	(5.017677e+02 1.472775e+01)
	(5.018687e+02 1.446080e+01)
	(5.019697e+02 1.419943e+01)
	(5.020707e+02 1.394390e+01)
	(5.021717e+02 1.369447e+01)
	(5.022727e+02 1.345139e+01)
	(5.023737e+02 1.321491e+01)
	(5.024747e+02 1.298525e+01)
	(5.025758e+02 1.276266e+01)
	(5.026768e+02 1.254736e+01)
	(5.027778e+02 1.233956e+01)
	(5.028788e+02 1.213947e+01)
	(5.029798e+02 1.194730e+01)
	(5.030808e+02 1.176323e+01)
	(5.031818e+02 1.158746e+01)
	(5.032828e+02 1.142017e+01)
	(5.033838e+02 1.126151e+01)
	(5.034848e+02 1.111165e+01)
	(5.035859e+02 1.097073e+01)
	(5.036869e+02 1.083892e+01)
	(5.037879e+02 1.071632e+01)
	(5.038889e+02 1.060307e+01)
	(5.039899e+02 1.049929e+01)
	(5.040909e+02 1.040507e+01)
	(5.041919e+02 1.032051e+01)
	(5.042929e+02 1.024570e+01)
	(5.043939e+02 1.018071e+01)
	(5.044949e+02 1.012561e+01)
	(5.045960e+02 1.008045e+01)
	(5.046970e+02 1.004528e+01)
	(5.047980e+02 1.002013e+01)
	(5.048990e+02 1.000503e+01)
	(5.050000e+02 1.000000e+01)
	(1.000000e+03 1.000000e+01)
);
