(
	(5.000000e-01 1.000000e+02)
	(5.000000e-01 4.950000e+02)
	(4.998754e-01 4.951010e+02)
	(4.995017e-01 4.952020e+02)
	(4.988793e-01 4.953030e+02)
	(4.980088e-01 4.954040e+02)
	(4.968911e-01 4.955051e+02)
	(4.955274e-01 4.956061e+02)
	(4.939189e-01 4.957071e+02)
	(4.920673e-01 4.958081e+02)
	(4.899745e-01 4.959091e+02)
	(4.876426e-01 4.960101e+02)
	(4.850739e-01 4.961111e+02)
	(4.822711e-01 4.962121e+02)
	(4.792368e-01 4.963131e+02)
	(4.759743e-01 4.964141e+02)
	(4.724868e-01 4.965152e+02)
	(4.687777e-01 4.966162e+02)
	(4.648509e-01 4.967172e+02)
	(4.607102e-01 4.968182e+02)
	(4.563600e-01 4.969192e+02)
	(4.518044e-01 4.970202e+02)
	(4.470481e-01 4.971212e+02)
	(4.420960e-01 4.972222e+02)
	(4.369530e-01 4.973232e+02)
	(4.316242e-01 4.974242e+02)
	(4.261150e-01 4.975253e+02)
	(4.204311e-01 4.976263e+02)
	(4.145780e-01 4.977273e+02)
	(4.085618e-01 4.978283e+02)
	(4.023884e-01 4.979293e+02)
	(3.960641e-01 4.980303e+02)
	(3.895952e-01 4.981313e+02)
	(3.829883e-01 4.982323e+02)
	(3.762500e-01 4.983333e+02)
	(3.693871e-01 4.984343e+02)
	(3.624065e-01 4.985354e+02)
	(3.553152e-01 4.986364e+02)
	(3.481204e-01 4.987374e+02)
	(3.408293e-01 4.988384e+02)
	(3.334493e-01 4.989394e+02)
	(3.259878e-01 4.990404e+02)
	(3.184523e-01 4.991414e+02)
	(3.108503e-01 4.992424e+02)
	(3.031897e-01 4.993434e+02)
	(2.954779e-01 4.994444e+02)
	(2.877229e-01 4.995455e+02)
	(2.799325e-01 4.996465e+02)
	(2.721144e-01 4.997475e+02)
	(2.642765e-01 4.998485e+02)
	(2.564268e-01 4.999495e+02)
	(2.485732e-01 5.000505e+02)
	(2.407235e-01 5.001515e+02)
	(2.328856e-01 5.002525e+02)
	(2.250675e-01 5.003535e+02)
	(2.172771e-01 5.004545e+02)
	(2.095221e-01 5.005556e+02)
	(2.018103e-01 5.006566e+02)
	(1.941497e-01 5.007576e+02)
	(1.865477e-01 5.008586e+02)
	(1.790122e-01 5.009596e+02)
	(1.715507e-01 5.010606e+02)
	(1.641707e-01 5.011616e+02)
	(1.568796e-01 5.012626e+02)
	(1.496848e-01 5.013636e+02)
	(1.425935e-01 5.014646e+02)
	(1.356129e-01 5.015657e+02)
	(1.287500e-01 5.016667e+02)
	(1.220117e-01 5.017677e+02)
	(1.154048e-01 5.018687e+02)
	(1.089359e-01 5.019697e+02)
	(1.026116e-01 5.020707e+02)
	(9.643821e-02 5.021717e+02)
	(9.042197e-02 5.022727e+02)
	(8.456892e-02 5.023737e+02)
	(7.888497e-02 5.024747e+02)
	(7.337583e-02 5.025758e+02)
	(6.804705e-02 5.026768e+02)
	(6.290400e-02 5.027778e+02)
	(5.795186e-02 5.028788e+02)
	(5.319561e-02 5.029798e+02)
	(4.864005e-02 5.030808e+02)
	(4.428975e-02 5.031818e+02)
	(4.014911e-02 5.032828e+02)
	(3.622228e-02 5.033838e+02)
	(3.251323e-02 5.034848e+02)
	(2.902568e-02 5.035859e+02)
	(2.576316e-02 5.036869e+02)
	(2.272894e-02 5.037879e+02)
	(1.992608e-02 5.038889e+02)
	(1.735740e-02 5.039899e+02)
	(1.502549e-02 5.040909e+02)
	(1.293270e-02 5.041919e+02)
	(1.108113e-02 5.042929e+02)
	(9.472647e-03 5.043939e+02)
	(8.108875e-03 5.044949e+02)
	(6.991184e-03 5.045960e+02)
	(6.120699e-03 5.046970e+02)
	(5.498298e-03 5.047980e+02)
	(5.124606e-03 5.048990e+02)
	(5.000000e-03 5.050000e+02)
	(5.000000e-03 1.000000e+03)
);
