(
	(1.000000e+02 8.333333e+04)
	(4.950000e+02 8.333333e+04)
	(4.951010e+02 8.670762e+04)
	(4.952020e+02 9.682374e+04)
	(4.953030e+02 1.136615e+05)
	(4.954040e+02 1.371871e+05)
	(4.955051e+02 1.673535e+05)
	(4.956061e+02 2.041002e+05)
	(4.957071e+02 2.473530e+05)
	(4.958081e+02 2.970248e+05)
	(4.959091e+02 3.530149e+05)
	(4.960101e+02 4.152093e+05)
	(4.961111e+02 4.834810e+05)
	(4.962121e+02 5.576897e+05)
	(4.963131e+02 6.376821e+05)
	(4.964141e+02 7.232920e+05)
	(4.965152e+02 8.143401e+05)
	(4.966162e+02 9.106345e+05)
	(4.967172e+02 1.011971e+06)
	(4.968182e+02 1.118131e+06)
	(4.969192e+02 1.228886e+06)
	(4.970202e+02 1.343994e+06)
	(4.971212e+02 1.463200e+06)
	(4.972222e+02 1.586239e+06)
	(4.973232e+02 1.712832e+06)
	(4.974242e+02 1.842690e+06)
	(4.975253e+02 1.975511e+06)
	(4.976263e+02 2.110983e+06)
	(4.977273e+02 2.248782e+06)
	(4.978283e+02 2.388574e+06)
	(4.979293e+02 2.530014e+06)
	(4.980303e+02 2.672747e+06)
	(4.981313e+02 2.816407e+06)
	(4.982323e+02 2.960619e+06)
	(4.983333e+02 3.105000e+06)
	(4.984343e+02 3.249156e+06)
	(4.985354e+02 3.392684e+06)
	(4.986364e+02 3.535176e+06)
	(4.987374e+02 3.676214e+06)
	(4.988384e+02 3.815373e+06)
	(4.989394e+02 3.952222e+06)
	(4.990404e+02 4.086324e+06)
	(4.991414e+02 4.217236e+06)
	(4.992424e+02 4.344513e+06)
	(4.993434e+02 4.467703e+06)
	(4.994444e+02 4.586355e+06)
	(4.995455e+02 4.700013e+06)
	(4.996465e+02 4.808222e+06)
	(4.997475e+02 4.910527e+06)
	(4.998485e+02 5.006476e+06)
	(4.999495e+02 5.095620e+06)
	(5.000505e+02 5.177513e+06)
	(5.001515e+02 5.251718e+06)
	(5.002525e+02 5.317806e+06)
	(5.003535e+02 5.375357e+06)
	(5.004545e+02 5.423967e+06)
	(5.005556e+02 5.463243e+06)
	(5.006566e+02 5.492814e+06)
	(5.007576e+02 5.512326e+06)
	(5.008586e+02 5.521450e+06)
	(5.009596e+02 5.519886e+06)
	(5.010606e+02 5.507362e+06)
	(5.011616e+02 5.483640e+06)
	(5.012626e+02 5.448521e+06)
	(5.013636e+02 5.401849e+06)
	(5.014646e+02 5.343513e+06)
	(5.015657e+02 5.273453e+06)
	(5.016667e+02 5.191667e+06)
	(5.017677e+02 5.098210e+06)
	(5.018687e+02 4.993205e+06)
	(5.019697e+02 4.876844e+06)
	(5.020707e+02 4.749394e+06)
	(5.021717e+02 4.611201e+06)
	(5.022727e+02 4.462695e+06)
	(5.023737e+02 4.304391e+06)
	(5.024747e+02 4.136899e+06)
	(5.025758e+02 3.960917e+06)
	(5.026768e+02 3.777243e+06)
	(5.027778e+02 3.586766e+06)
	(5.028788e+02 3.390475e+06)
	(5.029798e+02 3.189449e+06)
	(5.030808e+02 2.984860e+06)
	(5.031818e+02 2.777964e+06)
	(5.032828e+02 2.570098e+06)
	(5.033838e+02 2.362667e+06)
	(5.034848e+02 2.157139e+06)
	(5.035859e+02 1.955028e+06)
	(5.036869e+02 1.757884e+06)
	(5.037879e+02 1.567272e+06)
	(5.038889e+02 1.384759e+06)
	(5.039899e+02 1.211892e+06)
	(5.040909e+02 1.050180e+06)
	(5.041919e+02 9.010713e+05)
	(5.042929e+02 7.659339e+05)
	(5.043939e+02 6.460339e+05)
	(5.044949e+02 5.425158e+05)
	(5.045960e+02 4.563837e+05)
	(5.046970e+02 3.884842e+05)
	(5.047980e+02 3.394921e+05)
	(5.048990e+02 3.098980e+05)
	(5.050000e+02 3.000000e+05)
	(1.000000e+03 3.000000e+05)
);
