(
	(8.333333e+04 1.000000e+02)
	(8.333333e+04 4.950000e+02)
	(8.671198e+04 4.951010e+02)
	(9.684323e+04 4.952020e+02)
	(1.137129e+05 4.953030e+02)
	(1.372975e+05 4.954040e+02)
	(1.675637e+05 4.955051e+02)
	(2.044690e+05 4.956061e+02)
	(2.479608e+05 4.957071e+02)
	(2.979768e+05 4.958081e+02)
	(3.544448e+05 4.959091e+02)
	(4.172824e+05 4.960101e+02)
	(4.863967e+05 4.961111e+02)
	(5.616845e+05 4.962121e+02)
	(6.430317e+05 4.963131e+02)
	(7.303132e+05 4.964141e+02)
	(8.233927e+05 4.965152e+02)
	(9.221222e+05 4.966162e+02)
	(1.026342e+06 4.967172e+02)
	(1.135881e+06 4.968182e+02)
	(1.250554e+06 4.969192e+02)
	(1.370166e+06 4.970202e+02)
	(1.494505e+06 4.971212e+02)
	(1.623350e+06 4.972222e+02)
	(1.756464e+06 4.973232e+02)
	(1.893597e+06 4.974242e+02)
	(2.034485e+06 4.975253e+02)
	(2.178849e+06 4.976263e+02)
	(2.326396e+06 4.977273e+02)
	(2.476819e+06 4.978283e+02)
	(2.629795e+06 4.979293e+02)
	(2.784987e+06 4.980303e+02)
	(2.942041e+06 4.981313e+02)
	(3.100590e+06 4.982323e+02)
	(3.260250e+06 4.983333e+02)
	(3.420623e+06 4.984343e+02)
	(3.581295e+06 4.985354e+02)
	(3.741838e+06 4.986364e+02)
	(3.901807e+06 4.987374e+02)
	(4.060745e+06 4.988384e+02)
	(4.218179e+06 4.989394e+02)
	(4.373625e+06 4.990404e+02)
	(4.526581e+06 4.991414e+02)
	(4.676538e+06 4.992424e+02)
	(4.822972e+06 4.993434e+02)
	(4.965349e+06 4.994444e+02)
	(5.103126e+06 4.995455e+02)
	(5.235750e+06 4.996465e+02)
	(5.362664e+06 4.997475e+02)
	(5.483302e+06 4.998485e+02)
	(5.597097e+06 4.999495e+02)
	(5.703479e+06 5.000505e+02)
	(5.801878e+06 5.001515e+02)
	(5.891730e+06 5.002525e+02)
	(5.972473e+06 5.003535e+02)
	(6.043555e+06 5.004545e+02)
	(6.104436e+06 5.005556e+02)
	(6.154592e+06 5.006566e+02)
	(6.193516e+06 5.007576e+02)
	(6.220728e+06 5.008586e+02)
	(6.235772e+06 5.009596e+02)
	(6.238226e+06 5.010606e+02)
	(6.227708e+06 5.011616e+02)
	(6.203874e+06 5.012626e+02)
	(6.166435e+06 5.013636e+02)
	(6.115152e+06 5.014646e+02)
	(6.049849e+06 5.015657e+02)
	(5.970417e+06 5.016667e+02)
	(5.876821e+06 5.017677e+02)
	(5.769109e+06 5.018687e+02)
	(5.647413e+06 5.019697e+02)
	(5.511962e+06 5.020707e+02)
	(5.363082e+06 5.021717e+02)
	(5.201208e+06 5.022727e+02)
	(5.026887e+06 5.023737e+02)
	(4.840781e+06 5.024747e+02)
	(4.643674e+06 5.025758e+02)
	(4.436471e+06 5.026768e+02)
	(4.220205e+06 5.027778e+02)
	(3.996032e+06 5.028788e+02)
	(3.765231e+06 5.029798e+02)
	(3.529202e+06 5.030808e+02)
	(3.289458e+06 5.031818e+02)
	(3.047618e+06 5.032828e+02)
	(2.805395e+06 5.033838e+02)
	(2.564587e+06 5.034848e+02)
	(2.327056e+06 5.035859e+02)
	(2.094714e+06 5.036869e+02)
	(1.869500e+06 5.037879e+02)
	(1.653360e+06 5.038889e+02)
	(1.448220e+06 5.039899e+02)
	(1.255962e+06 5.040909e+02)
	(1.078398e+06 5.041919e+02)
	(9.172388e+05 5.042929e+02)
	(7.740732e+05 5.043939e+02)
	(6.503375e+05 5.044949e+02)
	(5.472932e+05 5.045960e+02)
	(4.660052e+05 5.046970e+02)
	(4.073222e+05 5.047980e+02)
	(3.718620e+05 5.048990e+02)
	(3.600000e+05 5.050000e+02)
	(3.600000e+05 1.000000e+03)
);
