(
	(5.000000e+03 1.000000e+02)
	(5.000000e+03 4.950000e+02)
	(5.000252e+03 4.951010e+02)
	(5.001007e+03 4.952020e+02)
	(5.002264e+03 4.953030e+02)
	(5.004023e+03 4.954040e+02)
	(5.006281e+03 4.955051e+02)
	(5.009036e+03 4.956061e+02)
	(5.012285e+03 4.957071e+02)
	(5.016026e+03 4.958081e+02)
	(5.020254e+03 4.959091e+02)
	(5.024964e+03 4.960101e+02)
	(5.030154e+03 4.961111e+02)
	(5.035816e+03 4.962121e+02)
	(5.041946e+03 4.963131e+02)
	(5.048537e+03 4.964141e+02)
	(5.055582e+03 4.965152e+02)
	(5.063075e+03 4.966162e+02)
	(5.071008e+03 4.967172e+02)
	(5.079373e+03 4.968182e+02)
	(5.088162e+03 4.969192e+02)
	(5.097365e+03 4.970202e+02)
	(5.106973e+03 4.971212e+02)
	(5.116978e+03 4.972222e+02)
	(5.127368e+03 4.973232e+02)
	(5.138133e+03 4.974242e+02)
	(5.149263e+03 4.975253e+02)
	(5.160745e+03 4.976263e+02)
	(5.172570e+03 4.977273e+02)
	(5.184724e+03 4.978283e+02)
	(5.197195e+03 4.979293e+02)
	(5.209972e+03 4.980303e+02)
	(5.223040e+03 4.981313e+02)
	(5.236387e+03 4.982323e+02)
	(5.250000e+03 4.983333e+02)
	(5.263864e+03 4.984343e+02)
	(5.277967e+03 4.985354e+02)
	(5.292292e+03 4.986364e+02)
	(5.306827e+03 4.987374e+02)
	(5.321557e+03 4.988384e+02)
	(5.336466e+03 4.989394e+02)
	(5.351540e+03 4.990404e+02)
	(5.366763e+03 4.991414e+02)
	(5.382121e+03 4.992424e+02)
	(5.397597e+03 4.993434e+02)
	(5.413176e+03 4.994444e+02)
	(5.428843e+03 4.995455e+02)
	(5.444581e+03 4.996465e+02)
	(5.460375e+03 4.997475e+02)
	(5.476209e+03 4.998485e+02)
	(5.492067e+03 4.999495e+02)
	(5.507933e+03 5.000505e+02)
	(5.523791e+03 5.001515e+02)
	(5.539625e+03 5.002525e+02)
	(5.555419e+03 5.003535e+02)
	(5.571157e+03 5.004545e+02)
	(5.586824e+03 5.005556e+02)
	(5.602403e+03 5.006566e+02)
	(5.617879e+03 5.007576e+02)
	(5.633237e+03 5.008586e+02)
	(5.648460e+03 5.009596e+02)
	(5.663534e+03 5.010606e+02)
	(5.678443e+03 5.011616e+02)
	(5.693173e+03 5.012626e+02)
	(5.707708e+03 5.013636e+02)
	(5.722033e+03 5.014646e+02)
	(5.736136e+03 5.015657e+02)
	(5.750000e+03 5.016667e+02)
	(5.763613e+03 5.017677e+02)
	(5.776960e+03 5.018687e+02)
	(5.790028e+03 5.019697e+02)
	(5.802805e+03 5.020707e+02)
	(5.815276e+03 5.021717e+02)
	(5.827430e+03 5.022727e+02)
	(5.839255e+03 5.023737e+02)
	(5.850737e+03 5.024747e+02)
	(5.861867e+03 5.025758e+02)
	(5.872632e+03 5.026768e+02)
	(5.883022e+03 5.027778e+02)
	(5.893027e+03 5.028788e+02)
	(5.902635e+03 5.029798e+02)
	(5.911838e+03 5.030808e+02)
	(5.920627e+03 5.031818e+02)
	(5.928992e+03 5.032828e+02)
	(5.936925e+03 5.033838e+02)
	(5.944418e+03 5.034848e+02)
	(5.951463e+03 5.035859e+02)
	(5.958054e+03 5.036869e+02)
	(5.964184e+03 5.037879e+02)
	(5.969846e+03 5.038889e+02)
	(5.975036e+03 5.039899e+02)
	(5.979746e+03 5.040909e+02)
	(5.983974e+03 5.041919e+02)
	(5.987715e+03 5.042929e+02)
	(5.990964e+03 5.043939e+02)
	(5.993719e+03 5.044949e+02)
	(5.995977e+03 5.045960e+02)
	(5.997736e+03 5.046970e+02)
	(5.998993e+03 5.047980e+02)
	(5.999748e+03 5.048990e+02)
	(6.000000e+03 5.050000e+02)
	(6.000000e+03 1.000000e+03)
);
